"0.id","0.description","0.awp","0.gdp","0.cause","0.severity","0.completed","0.confirmed","0.roadName","0.lastUpdatedTimestamp","0.current","0.latitude","0.longitude","0.teEventType","0.delay","0.returnToFreeFlow","0.creationDate","0.overallEndDate","0.overallStartDate","0.periods.0.id","0.periods.0.eventId","0.periods.0.startPeriod","0.periods.0.endPeriod","0.offSRN","0.eventReference","0.displayM6TollPromo","0.laneClosureDescription","0.fullClosure","0.idProvidedBySource","0.linkIds.0","0.linkIds.1","0.additionalDescription","0.formatDesc.0","0.formatDesc.1","0.formatDesc.2","0.formatDesc.3","0.formatDesc.4","0.gdpFormatted.0","0.gdpFormatted.1","0.gdpFormatted.2","0.gdpFormatted.3","0.gdpFormatted.4","0.awpFormatted.0","0.junction_ds_desc","0.junction_us_desc","_key","0.eventLanes.0.laneName","0.eventLanes.0.laneStatus","0.eventLanes.1.laneName","0.eventLanes.1.laneStatus","0.eventLanes.2.laneName","0.eventLanes.2.laneStatus","0.eventLanes.3.laneName","0.eventLanes.3.laneStatus","0.eventLanes.4.laneName","0.eventLanes.4.laneStatus","0.periods.1.id","0.periods.1.eventId","0.periods.1.startPeriod","0.periods.1.endPeriod","0.periods.2.id","0.periods.2.eventId","0.periods.2.startPeriod","0.periods.2.endPeriod","0.periods.3.id","0.periods.3.eventId","0.periods.3.startPeriod","0.periods.3.endPeriod","0.periods.4.id","0.periods.4.eventId","0.periods.4.startPeriod","0.periods.4.endPeriod","0.periods.5.id","0.periods.5.eventId","0.periods.5.startPeriod","0.periods.5.endPeriod","0.periods.6.id","0.periods.6.eventId","0.periods.6.startPeriod","0.periods.6.endPeriod","0.periods.7.id","0.periods.7.eventId","0.periods.7.startPeriod","0.periods.7.endPeriod","0.periods.8.id","0.periods.8.eventId","0.periods.8.startPeriod","0.periods.8.endPeriod","0.periods.9.id","0.periods.9.eventId","0.periods.9.startPeriod","0.periods.9.endPeriod","0.periods.10.id","0.periods.10.eventId","0.periods.10.startPeriod","0.periods.10.endPeriod","0.periods.11.id","0.periods.11.eventId","0.periods.11.startPeriod","0.periods.11.endPeriod","0.periods.12.id","0.periods.12.eventId","0.periods.12.startPeriod","0.periods.12.endPeriod","0.linkIds.2","0.awpFormatted.1","0.awpFormatted.2","0.awpFormatted.3","0.awpFormatted.4","0.awpFormatted.5","0.periods.13.id","0.periods.13.eventId","0.periods.13.startPeriod","0.periods.13.endPeriod","0.periods.14.id","0.periods.14.eventId","0.periods.14.startPeriod","0.periods.14.endPeriod","0.linkIds.3","0.linkIds.4","0.awpFormatted.6","1.id","1.description","1.awp","1.gdp","1.cause","1.severity","1.completed","1.confirmed","1.roadName","1.lastUpdatedTimestamp","1.current","1.latitude","1.longitude","1.teEventType","1.delay","1.returnToFreeFlow","1.creationDate","1.overallEndDate","1.overallStartDate","1.periods.0.id","1.periods.0.eventId","1.periods.0.startPeriod","1.periods.0.endPeriod","1.offSRN","1.eventReference","1.displayM6TollPromo","1.eventLanes.0.laneName","1.eventLanes.0.laneStatus","1.eventLanes.1.laneName","1.eventLanes.1.laneStatus","1.eventLanes.2.laneName","1.eventLanes.2.laneStatus","1.eventLanes.3.laneName","1.eventLanes.3.laneStatus","1.laneClosureDescription","1.fullClosure","1.idProvidedBySource","1.linkIds.0","1.additionalDescription","1.formatDesc.0","1.formatDesc.1","1.formatDesc.2","1.formatDesc.3","1.gdpFormatted.0","1.gdpFormatted.1","1.gdpFormatted.2","1.gdpFormatted.3","1.awpFormatted.0","1.junction_ds_desc","1.junction_us_desc","1.formatDesc.4","1.gdpFormatted.4","1.linkIds.1","1.linkIds.2","1.linkIds.3","2.id","2.description","2.awp","2.gdp","2.cause","2.severity","2.completed","2.confirmed","2.roadName","2.lastUpdatedTimestamp","2.current","2.latitude","2.longitude","2.teEventType","2.delay","2.returnToFreeFlow","2.creationDate","2.overallEndDate","2.overallStartDate","2.periods.0.id","2.periods.0.eventId","2.periods.0.startPeriod","2.periods.0.endPeriod","2.periods.1.id","2.periods.1.eventId","2.periods.1.startPeriod","2.periods.1.endPeriod","2.periods.2.id","2.periods.2.eventId","2.periods.2.startPeriod","2.periods.2.endPeriod","2.periods.3.id","2.periods.3.eventId","2.periods.3.startPeriod","2.periods.3.endPeriod","2.periods.4.id","2.periods.4.eventId","2.periods.4.startPeriod","2.periods.4.endPeriod","2.periods.5.id","2.periods.5.eventId","2.periods.5.startPeriod","2.periods.5.endPeriod","2.offSRN","2.eventReference","2.displayM6TollPromo","2.eventLanes.0.laneName","2.eventLanes.0.laneStatus","2.eventLanes.1.laneName","2.eventLanes.1.laneStatus","2.eventLanes.2.laneName","2.eventLanes.2.laneStatus","2.eventLanes.3.laneName","2.eventLanes.3.laneStatus","2.laneClosureDescription","2.fullClosure","2.idProvidedBySource","2.linkIds.0","2.additionalDescription","2.formatDesc.0","2.formatDesc.1","2.formatDesc.2","2.formatDesc.3","2.gdpFormatted.0","2.gdpFormatted.1","2.gdpFormatted.2","2.gdpFormatted.3","2.awpFormatted.0","2.awpFormatted.1","2.awpFormatted.2","2.awpFormatted.3","2.awpFormatted.4","2.awpFormatted.5","2.awpFormatted.6","2.junction_ds_desc","2.junction_us_desc","0.linkIds.5","0.linkIds.6","0.linkIds.7","1.periods.1.id","1.periods.1.eventId","1.periods.1.startPeriod","1.periods.1.endPeriod","1.periods.2.id","1.periods.2.eventId","1.periods.2.startPeriod","1.periods.2.endPeriod","1.periods.3.id","1.periods.3.eventId","1.periods.3.startPeriod","1.periods.3.endPeriod","1.periods.4.id","1.periods.4.eventId","1.periods.4.startPeriod","1.periods.4.endPeriod","1.periods.5.id","1.periods.5.eventId","1.periods.5.startPeriod","1.periods.5.endPeriod","1.periods.6.id","1.periods.6.eventId","1.periods.6.startPeriod","1.periods.6.endPeriod","1.periods.7.id","1.periods.7.eventId","1.periods.7.startPeriod","1.periods.7.endPeriod","1.periods.8.id","1.periods.8.eventId","1.periods.8.startPeriod","1.periods.8.endPeriod","1.periods.9.id","1.periods.9.eventId","1.periods.9.startPeriod","1.periods.9.endPeriod","1.awpFormatted.1","1.awpFormatted.2","1.awpFormatted.3","1.awpFormatted.4","1.awpFormatted.5","2.formatDesc.4","2.gdpFormatted.4"
"3818077",,"Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs are planned
Status : Pending
Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022
Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022
","Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 05:30 on 10 June 2022
","M1 Northbound Jct 1 to Jct 5Carriageway and Entry slip road closures for surfacing worksDiversion via Local Authority roads","HIGHEST",false,false,"M1",1654808463290,true,51.572533,-0.23062085,"ROADWORKS",,,,1654923600000,1654808400000,,,1654635600000,1654662600000,false,"RW-22-06-06-100451",false,,true,"259100",123013001,199111903,,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","J5","J4","108024801","Lane 1","CLOSED","Lane 2","CLOSED",,,,,,,,,1654722000000,1654749000000,,,1654808400000,1654835400000,,,1654898400000,1654923600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200110944,"Reason : Road repairs are planned","Status : Pending","Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022","Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022",,,,,,,,,,108025501,200130636,,"2900561",,"","Location : The M1 northbound between junctions J1  and J5 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 05:00 on 27 November 2030
","M1 Northbound Jct 4 to Jct 5 
Hard Shoulder closure northbound due to low footbridge headroom","HIGHEST",false,false,"M1",1651827029341,true,51.645107,-0.32849106,"ROADWORKS",,,,1921986000000,1538134800000,,,1538134800000,1921986000000,false,"RW-20-04-17-500492",false,"Hard Shoulder","CLOSED","Lane 1","NORMAL","Lane 2","NORMAL","Lane 3","NORMAL",,false,"75882",108024801,,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 05:00 on 27 November 2030","Location : The M1 northbound between junctions J1  and J5 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 05:00 on 27 November 2030","","J5","J4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199112202,200130635,108024801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3818077",,"Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs are planned
Status : Pending
Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022
Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022
","Location : The M1 northbound between junctions J1  and J5 
Reason : Road repairs
Status : Currently Active
Period : expect disruption until 05:30 on 10 June 2022
","M1 Northbound Jct 1 to Jct 5Carriageway and Entry slip road closures for surfacing worksDiversion via Local Authority roads","HIGHEST",false,false,"M1",1654808463290,true,51.572533,-0.23062085,"ROADWORKS",,,,1654923600000,1654808400000,,,1654635600000,1654662600000,false,"RW-22-06-06-100451",false,,true,"259100",123013001,199111903,,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","Reason : Road repairs","Status : Currently Active","Period : expect disruption until 05:30 on 10 June 2022",,"Location : The M1 northbound between junctions J1  and J5 ","J5","J4","108025501","Lane 1","CLOSED","Lane 2","CLOSED",,,,,,,,,1654722000000,1654749000000,,,1654808400000,1654835400000,,,1654898400000,1654923600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200110944,"Reason : Road repairs are planned","Status : Pending","Schedule : From 22:00 on 9 June 2022 to 05:30 on 10 June 2022","Schedule : From 23:00 on 10 June 2022 to 06:00 on 11 June 2022",,,,,,,,,,108025501,200130636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199112202,200130635,108024801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815660",,"","Location : The M1 northbound between junctions J27  and J28 
Reason : Planned Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 28 to Jct 29
Slip road and lane closure due to technology works","LOW",false,false,"M1",1654801653774,true,53.09121,-1.306597,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400667",false,,false,"272006",114007901,114008001,,"Location : The M1 northbound between junctions J27  and J28 ","Reason : Planned Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J27  and J28 ","Reason : Planned Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J28","J27","114007901","Hard Shoulder","NORMAL","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815660",,"","Location : The M1 northbound between junctions J27  and J28 
Reason : Planned Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 28 to Jct 29
Slip road and lane closure due to technology works","LOW",false,false,"M1",1654801653774,true,53.09121,-1.306597,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400667",false,,false,"272006",114007901,114008001,,"Location : The M1 northbound between junctions J27  and J28 ","Reason : Planned Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J27  and J28 ","Reason : Planned Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J28","J27","114008001","Hard Shoulder","NORMAL","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3814099",,"","Location : The M1 southbound between junctions J31  and J30 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 29 to Jct 31.
Lane closures for Technology works ","LOW",false,false,"M1",1654801593865,true,53.33518,-1.2870948,"ROADWORKS",,,,1654837200000,1654801200000,,,1654714800000,1654750800000,false,"RW-22-06-01-300802",false,,false,"267302",114008802,123015601,,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J30","J31","114008501","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,1654801200000,1654837200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114008501,,,,,,,,,,,,,,123015501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3814101",,"","Location : The M1 northbound between junctions J29A  and J31 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 29 to Jct 31.
Lane closures for Technology works ","LOW",false,false,"M1",1654801594628,true,53.260292,-1.3143483,"ROADWORKS",,,,1654837200000,1654801200000,,,1654714800000,1654750800000,false,"RW-22-06-01-300804",false,,false,"267302",114008701,123015301,,"Location : The M1 northbound between junctions J29A  and J31 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 northbound between junctions J29A  and J31 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J30","J29A","114008701","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,1654801200000,1654837200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200045946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3814099",,"","Location : The M1 southbound between junctions J31  and J30 
Reason : Roadside Equipment Maintenance
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound and southbound Jct 29 to Jct 31.
Lane closures for Technology works ","LOW",false,false,"M1",1654801593865,true,53.33518,-1.2870948,"ROADWORKS",,,,1654837200000,1654801200000,,,1654714800000,1654750800000,false,"RW-22-06-01-300802",false,,false,"267302",114008802,123015601,,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J31  and J30 ","Reason : Roadside Equipment Maintenance","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J30","J31","114008802","Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,,,,1654801200000,1654837200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114008501,,,,,,,,,,,,,,123015501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815679",,"","Location : The M1 northbound between junctions J39  and J40 
Name : M1 northbound between J39 and J40 : M1 northbound within J40 : AREA SCHEMES
Reason : Roadworks scheme
Status : Currently Active
Period : from 20:07 on 9 June 2022 to 06:00 on 10 June 2022
","","LOW",false,false,"M1",1654801645652,true,53.674446,-1.5516703,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400686",false,,false,"248206",116018301,116018502,,"Location : The M1 northbound between junctions J39  and J40 ","Name : M1 northbound between J39 and J40 : M1 northbound within J40 : AREA SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 20:07 on 9 June 2022 to 06:00 on 10 June 2022","Location : The M1 northbound between junctions J39  and J40 ","Name : M1 northbound between J39 and J40 : M1 northbound within J40 : AREA SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 20:07 on 9 June 2022 to 06:00 on 10 June 2022","","J40","J39","116018301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3815680",,"","Location : The M1 northbound between junctions J39  and J40 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 39 to Jct 40.
Lane closures for survey works.","LOW",false,false,"M1",1654801645301,true,53.674446,-1.5516703,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400687",false,"Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,false,"248206",116018301,,"Location : The M1 northbound between junctions J39  and J40 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","Location : The M1 northbound between junctions J39  and J40 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","","J40","J39",,,116018502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815664",,"","Location : The M1 southbound between junctions J41  and J39 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 southbound Jct 41 to Jct 39
Lane closures for inspections/surveys.","LOW",false,false,"M1",1654801651355,true,53.705128,-1.552659,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400671",false,,false,"269328",116019501,116018401,,"Location : The M1 southbound between junctions J41  and J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J41  and J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J40","J41","116018401","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116018602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815679",,"","Location : The M1 northbound between junctions J39  and J40 
Name : M1 northbound between J39 and J40 : M1 northbound within J40 : AREA SCHEMES
Reason : Roadworks scheme
Status : Currently Active
Period : from 20:07 on 9 June 2022 to 06:00 on 10 June 2022
","","LOW",false,false,"M1",1654801645652,true,53.674446,-1.5516703,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400686",false,,false,"248206",116018301,116018502,,"Location : The M1 northbound between junctions J39  and J40 ","Name : M1 northbound between J39 and J40 : M1 northbound within J40 : AREA SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 20:07 on 9 June 2022 to 06:00 on 10 June 2022","Location : The M1 northbound between junctions J39  and J40 ","Name : M1 northbound between J39 and J40 : M1 northbound within J40 : AREA SCHEMES","Reason : Roadworks scheme","Status : Currently Active","Period : from 20:07 on 9 June 2022 to 06:00 on 10 June 2022","","J40","J39","116018502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3815680",,"","Location : The M1 northbound between junctions J39  and J40 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 northbound Jct 39 to Jct 40.
Lane closures for survey works.","LOW",false,false,"M1",1654801645301,true,53.674446,-1.5516703,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400687",false,"Lane 1","CLOSED","Lane 2","NORMAL","Lane 3","NORMAL","Lane 4","NORMAL",,false,"248206",116018301,,"Location : The M1 northbound between junctions J39  and J40 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","Location : The M1 northbound between junctions J39  and J40 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022","","J40","J39",,,116018502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815664",,"","Location : The M1 southbound between junctions J41  and J39 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 southbound Jct 41 to Jct 39
Lane closures for inspections/surveys.","LOW",false,false,"M1",1654801651355,true,53.705128,-1.552659,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400671",false,,false,"269328",116019501,116018401,,"Location : The M1 southbound between junctions J41  and J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J41  and J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J40","J41","116018602","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116018602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815663",,"","Location : The M1 southbound at junction J39 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 southbound Jct 41 to Jct 39
Lane closures for inspections/surveys.","LOW",false,false,"M1",1654801651925,true,53.65438,-1.5278854,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400670",false,,false,"269328",116019302,,,"Location : The M1 southbound at junction J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound at junction J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J39","J40","116019302","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3815664",,"","Location : The M1 southbound between junctions J41  and J39 
Reason : Roadworks
Status : Currently Active
Period : expect disruption until 06:00 on 10 June 2022
","M1 southbound Jct 41 to Jct 39
Lane closures for inspections/surveys.","LOW",false,false,"M1",1654801651355,true,53.705128,-1.552659,"ROADWORKS",,,,1654837200000,1654801200000,,,1654801200000,1654837200000,false,"RW-22-06-02-400671",false,,false,"269328",116019501,116018401,,"Location : The M1 southbound between junctions J41  and J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"Location : The M1 southbound between junctions J41  and J39 ","Reason : Roadworks","Status : Currently Active","Period : expect disruption until 06:00 on 10 June 2022",,"","J40","J41","116019501","Lane 1","CLOSED","Lane 2","CLOSED","Lane 3","NORMAL","Lane 4","NORMAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116018602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
